comments,description,duration,event,languages,main_speaker,name,num_speaker,published_date,speaker_occupation,tags,title,url,views
27,"In this enlightening, funny talk, Marlene Zuk shares just some of the ways that insects are truly astonishing -- and not least for the creative ways they have sex.",718,TEDWomen 2015,29,Marlene Zuk,Marlene Zuk: What we learn from insects' sex lives,1,1437145241,Evolutionary biologist,"['animals', 'biodiversity', 'biology', 'gender', 'humor', 'insects', 'science', 'sex']",What we learn from insects' sex lives,"https://www.ted.com/talks/marlene_zuk_what_we_learn_from_insects_kinky_sex_lives",1441565
138,"Twitter gives a voice to the voiceless, a way to speak up and hit back at perceived injustice. But sometimes, says Jon Ronson, things go too far. In a jaw-dropping story of how one un-funny tweet ruined a woman's life and career, Ronson shows how online commenters can end up behaving like a baying mob -- and says it's time to rethink how we interact online.",1031,TEDGlobalLondon,26,Jon Ronson,Jon Ronson: When online shaming goes too far,1,1437404385,Writer and filmmaker,"['culture', 'humanity', 'social media', 'society', 'technology']",When online shaming goes too far,"https://www.ted.com/talks/jon_ronson_what_happens_when_online_shaming_spirals_out_of_control",2603397
316,"Strong faith is a core part of Alaa Murabit's identity -- but when she moved from Canada to Libya as a young woman, she was surprised how the tenets of Islam were used to severely limit women's rights, independence and ability to lead. She wondered: Was this really religious doctrine? With humor, passion and a refreshingly rebellious spirt, she shares how she found examples of female leaders across the history of her faith ‰ÛÓ and how she speaks up for women using verses from the Koran.",733,TEDWomen 2015,34,Alaa Murabit,Alaa Murabit: What my religion really says about women,1,1437492777,Peace expert,"['gender', 'peace', 'religion', 'women']",What my religion really says about women,"https://www.ted.com/talks/alaa_murabit_what_my_religion_really_says_about_women",2312512
143,"Some of us learn best in the classroom, and some of us ... well, we don't. But we still love to learn -- we just need to find the way that works for us. In this charming, personal talk, author John Green shares the community of learning that he found in online video.",1090,TEDxIndianapolis,26,John Green,John Green: The nerd's guide to learning everything online,1,1437578062,Writer,"['TEDx', 'community', 'education', 'online video']",The nerd's guide to learning everything online,"https://www.ted.com/talks/john_green_the_nerd_s_guide_to_learning_everything_online",3361105
49,"What does this gorgeous street art say? It's Arabic poetry, inspired by bold graffiti and placed where a message of hope and peace can do the most good. In this quietly passionate talk, artist and TED Fellow eL Seed describes his ambition: to create art so beautiful it needs no translation.",339,TED2015,46,eL Seed,eL Seed: Street art with a message of hope and peace,1,1437663497,Artist,"['TED Fellows', 'art', 'community', 'culture', 'language', 'poetry', 'street art']",Street art with a message of hope and peace,"https://www.ted.com/talks/el_seed_street_art_with_a_message_of_hope_and_peace",1398751
524,"Seventy thousand years ago, our human ancestors were insignificant animals, just minding their own business in a corner of Africa with all the other animals. But now, few would disagree that humans dominate planet Earth; we've spread to every continent, and our actions determine the fate of other animals (and possibly Earth itself). How did we get from there to here? Historian Yuval Noah Harari suggests a surprising reason for the rise of humanity.  ",1028,TEDGlobalLondon,34,Yuval Noah Harari,Yuval Noah Harari: What explains the rise of humans?,1,1437750976,Historian,"['evolution', 'history', 'human origins', 'humanity', 'storytelling']",What explains the rise of humans?,"https://www.ted.com/talks/yuval_noah_harari_what_explains_the_rise_of_humans",2556755
265,"ISIS, Hezbollah, Hamas. These three very different groups are known for violence ‰ÛÓ but that‰Ûªs only a portion of what they do, says policy analyst Benedetta Berti. They also attempt to win over populations with social work: setting up schools and hospitals, offering safety and security, and filling the gaps left by weak governments. Understanding the broader work of these groups suggests new strategies for ending the violence.",338,TED2015,33,Benedetta Berti,Benedetta Berti: The surprising way groups like ISIS stay in power,1,1439218641,International policy analyst,"['Middle East', 'TED Fellows', 'global issues', 'politics', 'terrorism', 'violence']",The surprising way groups like ISIS stay in power,"https://www.ted.com/talks/benedetta_berti_the_surprising_way_groups_like_isis_stay_in_power",1947342
244,"As America becomes more and more multicultural, Rich Benjamin noticed a phenomenon: Some communities were actually getting less diverse. So he got out a map, found the whitest towns in the USA -- and moved in. In this funny, honest, human talk, he shares what he learned as a black man in Whitopia.",781,TEDWomen 2015,25,Rich Benjamin,Rich Benjamin: My road trip through the whitest towns in America,1,1439305198,Social observer,"['United States', 'culture', 'race']",My road trip through the whitest towns in America,"https://www.ted.com/talks/rich_benjamin_my_road_trip_through_the_whitest_towns_in_america",1999097
33,"In the fog of war, civilian casualties often go uncounted. Artist Matt Kenyon, whose recent work memorialized the names and stories of US soldiers killed in the Iraq war, decided he should create a companion monument, to the Iraqi civilians caught in the war's crossfire. Learn how he built a secret monument to place these names in the official record.",415,TED2015,25,Matt Kenyon,Matt Kenyon: A secret memorial for civilian casualties,1,1439478433,New media artist,"['TED Fellows', 'art', 'war']",A secret memorial for civilian casualties,"https://www.ted.com/talks/matt_kenyon_how_i_snuck_a_memorial_for_iraqi_civilians_into_the_us_government",829988
65,"Swallowing pills to get medication is a quick, painless and often not entirely effective way of treating disease. A potentially better way? Lasers. In this passionate talk, TED Fellow Patience Mthunzi explains her idea to use lasers to deliver drugs directly to cells infected with HIV. It's early days yet, but could a cure be on the horizon?",265,TED2015,37,Patience Mthunzi,Patience Mthunzi: Could we cure HIV with lasers?,1,1439564669,Laser scientist,"['AIDS', 'HIV', 'health', 'health care', 'innovation', 'medical research', 'medicine', 'molecular biology', 'pharmaceuticals', 'science']",Could we cure HIV with lasers?,"https://www.ted.com/talks/patience_mthunzi_could_we_cure_hiv_with_lasers",1203056
55,"Alix Generous is a young woman with a million and one ideas -- she's done award-winning science, helped develop new technology and tells a darn good joke (you'll see). She has Asperger's, a form of autistic spectrum disorder that can impair the basic social skills required for communication, and she's worked hard for years to learn how to share her thoughts with the world. In this funny, personal talk, she shares her story -- and her vision for tools to help more people communicate their big ideas.",626,TEDWomen 2015,29,Alix Generous,Alix Generous: How I learned to communicate my inner life with Asperger's,1,1439824731,Advocate,"['Autism spectrum disorder', 'communication', 'empathy', 'identity', 'mental health', 'neuroscience', 'science', 'sleep', 'social change']",How I learned to communicate my inner life with Asperger's,"https://www.ted.com/talks/alix_generous_how_i_learned_to_communicate_my_inner_life_with_asperger_s",1591495
79,"How does knowledge grow? Sometimes it begins with one insight and grows into many branches; other times it grows as a complex and interconnected network. Infographics expert Manuel Lima explores the thousand-year history of mapping data -- from languages to dynasties -- using trees and networks of information. It's a fascinating history of visualizations, and a look into humanity's urge to map what we know.",769,TED2015,28,Manuel Lima,Manuel Lima: A visual history of human knowledge,1,1439912074,Data visualization researcher,"['art', 'data', 'design', 'visualizations']",A visual history of human knowledge,"https://www.ted.com/talks/manuel_lima_a_visual_history_of_human_knowledge",1710873
142,"Tony Wyss-Coray studies the impact of aging on the human body and brain. In this eye-opening talk, he shares new research from his Stanford lab and other teams which shows that a solution for some of the less great aspects of old age might actually lie within us all.",815,TEDGlobalLondon,24,Tony Wyss-Coray,"Tony Wyss-Coray: How young blood might help reverse aging. Yes, really",1,1439996951,Brain scientist,"['Bioethics', 'aging', 'biology', 'brain', 'disease', 'innovation', 'medical research', 'medicine', 'memory', 'molecular biology', 'neuroscience', 'science', 'youth']","How young blood might help reverse aging. Yes, really","https://www.ted.com/talks/tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really",1488893
71,"Who is listening in on your phone calls? On a landline, it could be anyone, says privacy activist Christopher Soghoian, because surveillance backdoors are built into the phone system by default, to allow governments to listen in. But then again, so could a foreign intelligence service ... or a criminal. Which is why, says Soghoian, some tech companies are resisting governments' call to build the same backdoors into mobile phones and new messaging systems. From this TED Fellow, learn how some tech companies are working to keep your calls and messages private.",376,TED2015,30,Christopher Soghoian,Christopher Soghoian: How to avoid surveillance ... with the phone in your pocket,1,1440082084,Privacy researcher and activist,"['Surveillance', 'TED Fellows', 'government', 'security', 'technology']",How to avoid surveillance ... with the phone in your pocket,"https://www.ted.com/talks/christopher_soghoian_a_brief_history_of_phone_wiretapping_and_how_to_avoid_it",1266485
